,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYAMONGOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
,44,  1 126   ,  1 190   ,  2 316   ,  1 210   ,  1 304   ,  2 514   ,  1 328   ,  1 471   ,  2 799   ,  1 405   ,  1 579   ,  2 984   ,  1 456   ,  1 660   ,  3 116   ,  1 520   ,  1 755   ,  3 275   ,  1 559   ,  1 814   ,  3 373   ,  1 557   ,  1 823   ,  3 380   ,  1 620   ,  1 909   ,  3 529   ,  1 687   ,  1 999   ,  3 686   ,  1 731   ,  2 071   ,  3 802   ,  1 805   ,  2 220   ,  4 025   ,  1 927   ,  2 441   ,  4 368   ,  1 986   ,  2 587   ,  4 573   ,  2 016   ,  2 699   ,  4 715   ,  2 057   ,  2 814   ,  4 871   
,45,  1 000   ,  1 054   ,  2 054   ,  1 043   ,  1 107   ,  2 150   ,  1 122   ,  1 213   ,  2 335   ,  1 234   ,  1 366   ,  2 600   ,  1 305   ,  1 469   ,  2 774   ,  1 351   ,  1 545   ,  2 896   ,  1 413   ,  1 631   ,  3 044   ,  1 449   ,  1 685   ,  3 134   ,  1 485   ,  1 740   ,  3 225   ,  1 509   ,  1 775   ,  3 284   ,  1 574   ,  1 863   ,  3 437   ,  1 613   ,  1 928   ,  3 541   ,  1 684   ,  2 066   ,  3 750   ,  1 796   ,  2 274   ,  4 070   ,  1 853   ,  2 410   ,  4 263   ,  1 883   ,  2 515   ,  4 398   
,46,  913   ,  1 005   ,  1 918   ,  963   ,  1 063   ,  2 026   ,  1 005   ,  1 115   ,  2 120   ,  1 082   ,  1 223   ,  2 305   ,  1 192   ,  1 378   ,  2 570   ,  1 260   ,  1 480   ,  2 740   ,  1 305   ,  1 554   ,  2 859   ,  1 364   ,  1 642   ,  3 006   ,  1 432   ,  1 743   ,  3 175   ,  1 434   ,  1 753   ,  3 187   ,  1 459   ,  1 788   ,  3 247   ,  1 521   ,  1 878   ,  3 399   ,  1 558   ,  1 942   ,  3 500   ,  1 628   ,  2 081   ,  3 709   ,  1 738   ,  2 291   ,  4 029   ,  1 792   ,  2 428   ,  4 220   
,47,  923   ,  963   ,  1 886   ,  946   ,  985   ,  1 931   ,  1 001   ,  1 043   ,  2 044   ,  1 043   ,  1 094   ,  2 137   ,  1 124   ,  1 198   ,  2 322   ,  1 237   ,  1 351   ,  2 588   ,  1 307   ,  1 450   ,  2 757   ,  1 354   ,  1 524   ,  2 878   ,  1 453   ,  1 653   ,  3 106   ,  1 489   ,  1 709   ,  3 198   ,  1 491   ,  1 723   ,  3 214   ,  1 516   ,  1 759   ,  3 275   ,  1 581   ,  1 844   ,  3 425   ,  1 620   ,  1 909   ,  3 529   ,  1 694   ,  2 046   ,  3 740   ,  1 809   ,  2 252   ,  4 061   
,48,  946   ,  1 008   ,  1 954   ,  958   ,  1 003   ,  1 961   ,  985   ,  1 026   ,  2 011   ,  1 039   ,  1 086   ,  2 125   ,  1 085   ,  1 140   ,  2 225   ,  1 168   ,  1 249   ,  2 417   ,  1 286   ,  1 407   ,  2 693   ,  1 360   ,  1 510   ,  2 870   ,  1 443   ,  1 628   ,  3 071   ,  1 511   ,  1 721   ,  3 232   ,  1 553   ,  1 784   ,  3 337   ,  1 554   ,  1 795   ,  3 349   ,  1 580   ,  1 831   ,  3 411   ,  1 648   ,  1 922   ,  3 570   ,  1 691   ,  1 988   ,  3 679   ,  1 767   ,  2 131   ,  3 898   
,49,  943   ,  1 076   ,  2 019   ,  966   ,  1 091   ,  2 057   ,  979   ,  1 086   ,  2 065   ,  1 006   ,  1 113   ,  2 119   ,  1 063   ,  1 176   ,  2 239   ,  1 109   ,  1 233   ,  2 342   ,  1 195   ,  1 350   ,  2 545   ,  1 315   ,  1 521   ,  2 836   ,  1 426   ,  1 677   ,  3 103   ,  1 480   ,  1 762   ,  3 242   ,  1 551   ,  1 866   ,  3 417   ,  1 593   ,  1 931   ,  3 524   ,  1 595   ,  1 944   ,  3 539   ,  1 621   ,  1 984   ,  3 605   ,  1 692   ,  2 081   ,  3 773   ,  1 735   ,  2 154   ,  3 889   
,50,  957   ,  932   ,  1 889   ,  982   ,  963   ,  1 945   ,  1 009   ,  974   ,  1 983   ,  1 022   ,  971   ,  1 993   ,  1 050   ,  992   ,  2 042   ,  1 109   ,  1 051   ,  2 160   ,  1 158   ,  1 100   ,  2 258   ,  1 249   ,  1 204   ,  2 453   ,  1 407   ,  1 394   ,  2 801   ,  1 489   ,  1 499   ,  2 988   ,  1 548   ,  1 578   ,  3 126   ,  1 623   ,  1 669   ,  3 292   ,  1 666   ,  1 728   ,  3 394   ,  1 666   ,  1 740   ,  3 406   ,  1 696   ,  1 775   ,  3 471   ,  1 771   ,  1 863   ,  3 634   
,51,  885   ,  918   ,  1 803   ,  898   ,  942   ,  1 840   ,  923   ,  972   ,  1 895   ,  949   ,  987   ,  1 936   ,  959   ,  982   ,  1 941   ,  986   ,  1 005   ,  1 991   ,  1 041   ,  1 061   ,  2 102   ,  1 089   ,  1 112   ,  2 201   ,  1 202   ,  1 251   ,  2 453   ,  1 322   ,  1 409   ,  2 731   ,  1 403   ,  1 519   ,  2 922   ,  1 458   ,  1 596   ,  3 054   ,  1 527   ,  1 689   ,  3 216   ,  1 569   ,  1 748   ,  3 317   ,  1 569   ,  1 761   ,  3 330   ,  1 598   ,  1 796   ,  3 394   
,52,  881   ,  900   ,  1 781   ,  905   ,  937   ,  1 842   ,  921   ,  960   ,  1 881   ,  945   ,  990   ,  1 935   ,  971   ,  1 004   ,  1 975   ,  984   ,  997   ,  1 981   ,  1 010   ,  1 023   ,  2 033   ,  1 066   ,  1 078   ,  2 144   ,  1 141   ,  1 162   ,  2 303   ,  1 231   ,  1 273   ,  2 504   ,  1 359   ,  1 439   ,  2 798   ,  1 440   ,  1 546   ,  2 986   ,  1 495   ,  1 626   ,  3 121   ,  1 568   ,  1 721   ,  3 289   ,  1 609   ,  1 783   ,  3 392   ,  1 611   ,  1 794   ,  3 405   
,53,  694   ,  604   ,  1 298   ,  764   ,  681   ,  1 445   ,  785   ,  707   ,  1 492   ,  798   ,  724   ,  1 522   ,  820   ,  748   ,  1 568   ,  843   ,  759   ,  1 602   ,  853   ,  753   ,  1 606   ,  875   ,  770   ,  1 645   ,  948   ,  835   ,  1 783   ,  992   ,  877   ,  1 869   ,  1 072   ,  962   ,  2 034   ,  1 182   ,  1 085   ,  2 267   ,  1 254   ,  1 167   ,  2 421   ,  1 302   ,  1 227   ,  2 529   ,  1 366   ,  1 300   ,  2 666   ,  1 404   ,  1 345   ,  2 749   
,54,  664   ,  683   ,  1 347   ,  713   ,  754   ,  1 467   ,  788   ,  850   ,  1 638   ,  809   ,  881   ,  1 690   ,  822   ,  905   ,  1 727   ,  845   ,  934   ,  1 779   ,  867   ,  945   ,  1 812   ,  879   ,  938   ,  1 817   ,  924   ,  986   ,  1 910   ,  978   ,  1 044   ,  2 022   ,  1 025   ,  1 096   ,  2 121   ,  1 105   ,  1 202   ,  2 307   ,  1 221   ,  1 356   ,  2 577   ,  1 295   ,  1 457   ,  2 752   ,  1 346   ,  1 534   ,  2 880   ,  1 412   ,  1 623   ,  3 035   
,55,  638   ,  639   ,  1 277   ,  648   ,  653   ,  1 301   ,  698   ,  720   ,  1 418   ,  770   ,  811   ,  1 581   ,  792   ,  845   ,  1 637   ,  804   ,  864   ,  1 668   ,  826   ,  891   ,  1 717   ,  849   ,  902   ,  1 751   ,  880   ,  922   ,  1 802   ,  905   ,  944   ,  1 849   ,  960   ,  1 000   ,  1 960   ,  1 005   ,  1 049   ,  2 054   ,  1 085   ,  1 152   ,  2 237   ,  1 198   ,  1 298   ,  2 496   ,  1 272   ,  1 397   ,  2 669   ,  1 322   ,  1 470   ,  2 792   
,56,  601   ,  576   ,  1 177   ,  629   ,  602   ,  1 231   ,  638   ,  615   ,  1 253   ,  687   ,  679   ,  1 366   ,  759   ,  766   ,  1 525   ,  781   ,  794   ,  1 575   ,  793   ,  813   ,  1 606   ,  813   ,  839   ,  1 652   ,  858   ,  874   ,  1 732   ,  869   ,  867   ,  1 736   ,  895   ,  891   ,  1 786   ,  948   ,  943   ,  1 891   ,  993   ,  988   ,  1 981   ,  1 074   ,  1 083   ,  2 157   ,  1 183   ,  1 223   ,  2 406   ,  1 256   ,  1 316   ,  2 572   
,57,  632   ,  585   ,  1 217   ,  646   ,  595   ,  1 241   ,  676   ,  622   ,  1 298   ,  687   ,  635   ,  1 322   ,  741   ,  702   ,  1 443   ,  817   ,  790   ,  1 607   ,  840   ,  821   ,  1 661   ,  854   ,  840   ,  1 694   ,  898   ,  891   ,  1 789   ,  926   ,  904   ,  1 830   ,  938   ,  900   ,  1 838   ,  966   ,  923   ,  1 889   ,  1 023   ,  977   ,  2 000   ,  1 072   ,  1 023   ,  2 095   ,  1 158   ,  1 124   ,  2 282   ,  1 280   ,  1 267   ,  2 547   
,58,  674   ,  618   ,  1 292   ,  652   ,  584   ,  1 236   ,  666   ,  595   ,  1 261   ,  696   ,  622   ,  1 318   ,  709   ,  634   ,  1 343   ,  765   ,  701   ,  1 466   ,  843   ,  787   ,  1 630   ,  866   ,  818   ,  1 684   ,  902   ,  861   ,  1 763   ,  927   ,  889   ,  1 816   ,  955   ,  902   ,  1 857   ,  969   ,  898   ,  1 867   ,  999   ,  921   ,  1 920   ,  1 058   ,  973   ,  2 031   ,  1 108   ,  1 022   ,  2 130   ,  1 198   ,  1 123   ,  2 321   
,59,  610   ,  652   ,  1 262   ,  610   ,  639   ,  1 249   ,  590   ,  605   ,  1 195   ,  605   ,  617   ,  1 222   ,  632   ,  641   ,  1 273   ,  643   ,  657   ,  1 300   ,  693   ,  725   ,  1 418   ,  763   ,  815   ,  1 578   ,  804   ,  870   ,  1 674   ,  818   ,  891   ,  1 709   ,  843   ,  924   ,  1 767   ,  868   ,  936   ,  1 804   ,  880   ,  931   ,  1 811   ,  907   ,  953   ,  1 860   ,  961   ,  1 010   ,  1 971   ,  1 008   ,  1 060   ,  2 068   
,60,  579   ,  584   ,  1 163   ,  608   ,  618   ,  1 226   ,  610   ,  608   ,  1 218   ,  588   ,  574   ,  1 162   ,  603   ,  585   ,  1 188   ,  632   ,  611   ,  1 243   ,  642   ,  622   ,  1 264   ,  690   ,  687   ,  1 377   ,  780   ,  796   ,  1 576   ,  804   ,  828   ,  1 632   ,  820   ,  850   ,  1 670   ,  844   ,  878   ,  1 722   ,  869   ,  890   ,  1 759   ,  883   ,  885   ,  1 768   ,  910   ,  909   ,  1 819   ,  964   ,  960   ,  1 924   
,61,  530   ,  560   ,  1 090   ,  536   ,  575   ,  1 111   ,  564   ,  608   ,  1 172   ,  564   ,  597   ,  1 161   ,  546   ,  564   ,  1 110   ,  559   ,  573   ,  1 132   ,  585   ,  599   ,  1 184   ,  593   ,  610   ,  1 203   ,  657   ,  694   ,  1 351   ,  726   ,  783   ,  1 509   ,  749   ,  813   ,  1 562   ,  762   ,  834   ,  1 596   ,  784   ,  862   ,  1 646   ,  808   ,  875   ,  1 683   ,  821   ,  871   ,  1 692   ,  845   ,  892   ,  1 737   
,62,  517   ,  552   ,  1 069   ,  534   ,  584   ,  1 118   ,  541   ,  599   ,  1 140   ,  569   ,  635   ,  1 204   ,  569   ,  623   ,  1 192   ,  550   ,  588   ,  1 138   ,  564   ,  598   ,  1 162   ,  590   ,  624   ,  1 214   ,  614   ,  657   ,  1 271   ,  661   ,  724   ,  1 385   ,  733   ,  817   ,  1 550   ,  755   ,  851   ,  1 606   ,  769   ,  873   ,  1 642   ,  791   ,  901   ,  1 692   ,  816   ,  915   ,  1 731   ,  829   ,  911   ,  1 740   
,63,  384   ,  406   ,  790   ,  430   ,  476   ,  906   ,  446   ,  504   ,  950   ,  451   ,  516   ,  967   ,  474   ,  547   ,  1 021   ,  475   ,  538   ,  1 013   ,  458   ,  507   ,  965   ,  470   ,  514   ,  984   ,  503   ,  553   ,  1 056   ,  514   ,  564   ,  1 078   ,  554   ,  625   ,  1 179   ,  611   ,  706   ,  1 317   ,  632   ,  734   ,  1 366   ,  642   ,  752   ,  1 394   ,  663   ,  777   ,  1 440   ,  684   ,  789   ,  1 473   
,64,  372   ,  371   ,  743   ,  405   ,  423   ,  828   ,  455   ,  497   ,  952   ,  472   ,  527   ,  999   ,  475   ,  539   ,  1 014   ,  499   ,  571   ,  1 070   ,  500   ,  561   ,  1 061   ,  485   ,  529   ,  1 014   ,  508   ,  554   ,  1 062   ,  531   ,  579   ,  1 110   ,  542   ,  592   ,  1 134   ,  586   ,  654   ,  1 240   ,  648   ,  739   ,  1 387   ,  668   ,  768   ,  1 436   ,  680   ,  787   ,  1 467   ,  701   ,  816   ,  1 517   
,65,  336   ,  322   ,  658   ,  343   ,  335   ,  678   ,  374   ,  385   ,  759   ,  420   ,  451   ,  871   ,  435   ,  477   ,  912   ,  440   ,  489   ,  929   ,  461   ,  518   ,  979   ,  463   ,  508   ,  971   ,  459   ,  494   ,  953   ,  469   ,  503   ,  972   ,  492   ,  526   ,  1 018   ,  502   ,  538   ,  1 040   ,  544   ,  595   ,  1 139   ,  603   ,  672   ,  1 275   ,  620   ,  699   ,  1 319   ,  633   ,  717   ,  1 350   
,66,  300   ,  296   ,  596   ,  316   ,  314   ,  630   ,  322   ,  327   ,  649   ,  351   ,  374   ,  725   ,  394   ,  440   ,  834   ,  408   ,  465   ,  873   ,  412   ,  477   ,  889   ,  434   ,  504   ,  938   ,  445   ,  511   ,  956   ,  431   ,  480   ,  911   ,  442   ,  490   ,  932   ,  463   ,  513   ,  976   ,  470   ,  524   ,  994   ,  508   ,  581   ,  1 089   ,  564   ,  655   ,  1 219   ,  583   ,  680   ,  1 263   
,67,  288   ,  292   ,  580   ,  297   ,  301   ,  598   ,  313   ,  321   ,  634   ,  318   ,  334   ,  652   ,  347   ,  381   ,  728   ,  390   ,  450   ,  840   ,  404   ,  474   ,  878   ,  409   ,  486   ,  895   ,  441   ,  531   ,  972   ,  441   ,  522   ,  963   ,  429   ,  493   ,  922   ,  438   ,  503   ,  941   ,  461   ,  525   ,  986   ,  469   ,  538   ,  1 007   ,  509   ,  596   ,  1 105   ,  563   ,  672   ,  1 235   
,68,  314   ,  318   ,  632   ,  301   ,  296   ,  597   ,  310   ,  305   ,  615   ,  327   ,  324   ,  651   ,  332   ,  336   ,  668   ,  363   ,  384   ,  747   ,  409   ,  453   ,  862   ,  422   ,  480   ,  902   ,  438   ,  505   ,  943   ,  461   ,  535   ,  996   ,  465   ,  527   ,  992   ,  449   ,  499   ,  948   ,  462   ,  508   ,  970   ,  484   ,  530   ,  1 014   ,  494   ,  543   ,  1 037   ,  535   ,  601   ,  1 136   
,69,  312   ,  375   ,  687   ,  306   ,  359   ,  665   ,  292   ,  332   ,  624   ,  302   ,  342   ,  644   ,  317   ,  363   ,  680   ,  326   ,  379   ,  705   ,  353   ,  432   ,  785   ,  397   ,  507   ,  904   ,  419   ,  551   ,  970   ,  425   ,  568   ,  993   ,  450   ,  601   ,  1 051   ,  451   ,  593   ,  1 044   ,  438   ,  560   ,  998   ,  449   ,  572   ,  1 021   ,  471   ,  598   ,  1 069   ,  481   ,  612   ,  1 093   
,70,  308   ,  325   ,  633   ,  314   ,  331   ,  645   ,  308   ,  317   ,  625   ,  296   ,  293   ,  589   ,  306   ,  302   ,  608   ,  322   ,  321   ,  643   ,  327   ,  333   ,  660   ,  358   ,  382   ,  740   ,  411   ,  460   ,  871   ,  427   ,  490   ,  917   ,  434   ,  502   ,  936   ,  455   ,  533   ,  988   ,  458   ,  525   ,  983   ,  445   ,  498   ,  943   ,  457   ,  507   ,  964   ,  480   ,  529   ,  1 009   
,71,  298   ,  358   ,  656   ,  302   ,  362   ,  664   ,  305   ,  370   ,  675   ,  300   ,  352   ,  652   ,  289   ,  326   ,  615   ,  298   ,  336   ,  634   ,  313   ,  355   ,  668   ,  319   ,  370   ,  689   ,  358   ,  436   ,  794   ,  403   ,  513   ,  916   ,  419   ,  545   ,  964   ,  425   ,  561   ,  986   ,  447   ,  593   ,  1 040   ,  450   ,  584   ,  1 034   ,  436   ,  553   ,  989   ,  448   ,  564   ,  1 012   
,72,  280   ,  358   ,  638   ,  285   ,  369   ,  654   ,  287   ,  372   ,  659   ,  291   ,  378   ,  669   ,  286   ,  361   ,  647   ,  275   ,  334   ,  609   ,  285   ,  344   ,  629   ,  299   ,  366   ,  665   ,  312   ,  392   ,  704   ,  342   ,  451   ,  793   ,  386   ,  528   ,  914   ,  400   ,  562   ,  962   ,  406   ,  577   ,  983   ,  430   ,  612   ,  1 042   ,  430   ,  604   ,  1 034   ,  419   ,  572   ,  991   
,73,  217   ,  206   ,  423   ,  243   ,  244   ,  487   ,  250   ,  252   ,  502   ,  252   ,  253   ,  505   ,  256   ,  259   ,  515   ,  252   ,  246   ,  498   ,  241   ,  229   ,  470   ,  248   ,  235   ,  483   ,  268   ,  257   ,  525   ,  274   ,  269   ,  543   ,  301   ,  309   ,  610   ,  339   ,  364   ,  703   ,  353   ,  387   ,  740   ,  357   ,  397   ,  754   ,  377   ,  421   ,  798   ,  379   ,  415   ,  794   
,74,  198   ,  186   ,  384   ,  222   ,  220   ,  442   ,  247   ,  260   ,  507   ,  254   ,  267   ,  521   ,  255   ,  272   ,  527   ,  259   ,  276   ,  535   ,  255   ,  263   ,  518   ,  244   ,  243   ,  487   ,  259   ,  259   ,  518   ,  274   ,  276   ,  550   ,  280   ,  288   ,  568   ,  307   ,  329   ,  636   ,  345   ,  390   ,  735   ,  359   ,  413   ,  772   ,  366   ,  425   ,  791   ,  384   ,  450   ,  834   
,75,  162   ,  171   ,  333   ,  168   ,  176   ,  344   ,  189   ,  208   ,  397   ,  211   ,  247   ,  458   ,  216   ,  253   ,  469   ,  217   ,  256   ,  473   ,  222   ,  260   ,  482   ,  217   ,  250   ,  467   ,  215   ,  239   ,  454   ,  221   ,  245   ,  466   ,  235   ,  263   ,  498   ,  240   ,  272   ,  512   ,  263   ,  312   ,  575   ,  297   ,  370   ,  667   ,  309   ,  392   ,  701   ,  314   ,  404   ,  718   
,76,  155   ,  164   ,  319   ,  161   ,  169   ,  330   ,  166   ,  173   ,  339   ,  186   ,  205   ,  391   ,  210   ,  244   ,  454   ,  215   ,  251   ,  466   ,  216   ,  255   ,  471   ,  220   ,  259   ,  479   ,  222   ,  254   ,  476   ,  213   ,  235   ,  448   ,  222   ,  244   ,  466   ,  233   ,  258   ,  491   ,  240   ,  270   ,  510   ,  262   ,  311   ,  573   ,  297   ,  366   ,  663   ,  307   ,  389   ,  696   
,77,  149   ,  156   ,  305   ,  150   ,  154   ,  304   ,  155   ,  159   ,  314   ,  161   ,  164   ,  325   ,  181   ,  194   ,  375   ,  202   ,  228   ,  430   ,  206   ,  236   ,  442   ,  209   ,  239   ,  448   ,  217   ,  252   ,  469   ,  216   ,  241   ,  457   ,  208   ,  223   ,  431   ,  214   ,  230   ,  444   ,  226   ,  246   ,  472   ,  232   ,  256   ,  488   ,  255   ,  295   ,  550   ,  289   ,  347   ,  636   
,78,  112   ,  162   ,  274   ,  110   ,  147   ,  257   ,  112   ,  148   ,  260   ,  113   ,  151   ,  264   ,  118   ,  157   ,  275   ,  133   ,  185   ,  318   ,  149   ,  219   ,  368   ,  154   ,  227   ,  381   ,  158   ,  237   ,  395   ,  162   ,  241   ,  403   ,  159   ,  230   ,  389   ,  152   ,  215   ,  367   ,  158   ,  222   ,  380   ,  168   ,  237   ,  405   ,  172   ,  247   ,  419   ,  189   ,  284   ,  473   
,79,  136   ,  178   ,  314   ,  134   ,  166   ,  300   ,  130   ,  154   ,  284   ,  131   ,  154   ,  285   ,  137   ,  159   ,  296   ,  140   ,  162   ,  302   ,  158   ,  192   ,  350   ,  177   ,  228   ,  405   ,  186   ,  243   ,  429   ,  188   ,  245   ,  433   ,  193   ,  250   ,  443   ,  190   ,  240   ,  430   ,  183   ,  224   ,  407   ,  190   ,  232   ,  422   ,  201   ,  247   ,  448   ,  207   ,  258   ,  465   
,80+,  1 057   ,  1 393   ,  2 450   ,  1 031   ,  1 363   ,  2 394   ,  1 008   ,  1 325   ,  2 333   ,  984   ,  1 283   ,  2 267   ,  965   ,  1 246   ,  2 211   ,  955   ,  1 220   ,  2 175   ,  953   ,  1 201   ,  2 154   ,  968   ,  1 213   ,  2 181   ,  1 029   ,  1 302   ,  2 331   ,  1 064   ,  1 353   ,  2 417   ,  1 098   ,  1 404   ,  2 502   ,  1 132   ,  1 451   ,  2 583   ,  1 159   ,  1 482   ,  2 641   ,  1 176   ,  1 492   ,  2 668   ,  1 198   ,  1 508   ,  2 706   ,  1 228   ,  1 541   ,  2 769   
,Total,  201 633   ,  211 175   ,  412 808   ,  208 898   ,  218 505   ,  427 403   ,  216 264   ,  225 957   ,  442 221   ,  223 712   ,  233 478   ,  457 190   ,  231 244   ,  241 068   ,  472 312   ,  238 810   ,  248 702   ,  487 512   ,  246 255   ,  256 196   ,  502 451   ,  253 750   ,  263 727   ,  517 477   ,  267 347   ,  277 943   ,  545 290   ,  275 256   ,  285 886   ,  561 142   ,  283 649   ,  294 339   ,  577 988   ,  291 781   ,  302 539   ,  594 320   ,  300 109   ,  310 917   ,  611 026   ,  308 608   ,  319 449   ,  628 057   ,  317 283   ,  328 175   ,  645 458   ,  326 134   ,  337 040   ,  663 174   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAPOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,,,2021,,,2022,,,2023,,,2024,,,2025,,,2026,,,2027,,,2028,,,2029,,,2030,,,2031,,,2032,,,2033,,,2034,,,2035,,
, Ages,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,,Ensemble,,
,,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble,Homme ,Femme,Ensemble
,0,  14 090   ,  13 579   ,  27 669   ,  14 247   ,  13 726   ,  27 973   ,  14 444   ,  13 927   ,  28 371   ,  14 621   ,  14 107   ,  28 728   ,  14 782   ,  14 271   ,  29 053   ,  14 936   ,  14 426   ,  29 362   ,  15 076   ,  14 567   ,  29 643   ,  15 216   ,  14 707   ,  29 923   ,  15 669   ,  15 157   ,  30 826   ,  15 805   ,  15 295   ,  31 100   ,  15 959   ,  15 449   ,  31 408   ,  16 266   ,  15 751   ,  32 017   ,  16 584   ,  16 064   ,  32 648   ,  16 908   ,  16 381   ,  33 289   ,  17 229   ,  16 693   ,  33 922   ,  17 537   ,  16 991   ,  34 528   
,1,  13 756   ,  13 310   ,  27 066   ,  13 786   ,  13 310   ,  27 096   ,  13 949   ,  13 463   ,  27 412   ,  14 151   ,  13 666   ,  27 817   ,  14 334   ,  13 848   ,  28 182   ,  14 500   ,  14 012   ,  28 512   ,  14 647   ,  14 157   ,  28 804   ,  14 795   ,  14 302   ,  29 097   ,  15 256   ,  14 758   ,  30 014   ,  15 411   ,  14 911   ,  30 322   ,  15 582   ,  15 078   ,  30 660   ,  15 723   ,  15 218   ,  30 941   ,  16 033   ,  15 524   ,  31 557   ,  16 354   ,  15 839   ,  32 193   ,  16 682   ,  16 158   ,  32 840   ,  17 006   ,  16 472   ,  33 478   
,2,  13 290   ,  12 935   ,  26 225   ,  13 627   ,  13 206   ,  26 833   ,  13 661   ,  13 210   ,  26 871   ,  13 825   ,  13 364   ,  27 189   ,  14 029   ,  13 567   ,  27 596   ,  14 213   ,  13 748   ,  27 961   ,  14 367   ,  13 900   ,  28 267   ,  14 518   ,  14 047   ,  28 565   ,  14 977   ,  14 502   ,  29 479   ,  15 142   ,  14 664   ,  29 806   ,  15 326   ,  14 843   ,  30 169   ,  15 479   ,  14 994   ,  30 473   ,  15 623   ,  15 138   ,  30 761   ,  15 934   ,  15 444   ,  31 378   ,  16 258   ,  15 762   ,  32 020   ,  16 587   ,  16 081   ,  32 668   
,3,  12 718   ,  12 456   ,  25 174   ,  13 135   ,  12 791   ,  25 926   ,  13 471   ,  13 061   ,  26 532   ,  13 504   ,  13 065   ,  26 569   ,  13 668   ,  13 217   ,  26 885   ,  13 870   ,  13 416   ,  27 286   ,  14 040   ,  13 582   ,  27 622   ,  14 195   ,  13 734   ,  27 929   ,  14 650   ,  14 183   ,  28 833   ,  14 816   ,  14 346   ,  29 162   ,  15 006   ,  14 531   ,  29 537   ,  15 170   ,  14 692   ,  29 862   ,  15 324   ,  14 844   ,  30 168   ,  15 468   ,  14 987   ,  30 455   ,  15 780   ,  15 292   ,  31 072   ,  16 101   ,  15 605   ,  31 706   
,4,  12 171   ,  11 980   ,  24 151   ,  12 601   ,  12 332   ,  24 933   ,  13 015   ,  12 666   ,  25 681   ,  13 349   ,  12 933   ,  26 282   ,  13 383   ,  12 937   ,  26 320   ,  13 545   ,  13 085   ,  26 630   ,  13 734   ,  13 269   ,  27 003   ,  13 905   ,  13 435   ,  27 340   ,  14 361   ,  13 886   ,  28 247   ,  14 526   ,  14 047   ,  28 573   ,  14 716   ,  14 232   ,  28 948   ,  14 887   ,  14 399   ,  29 286   ,  15 052   ,  14 560   ,  29 612   ,  15 206   ,  14 711   ,  29 917   ,  15 352   ,  14 853   ,  30 205   ,  15 661   ,  15 154   ,  30 815   
,5,  11 539   ,  11 411   ,  22 950   ,  12 073   ,  11 891   ,  23 964   ,  12 500   ,  12 242   ,  24 742   ,  12 912   ,  12 573   ,  25 485   ,  13 244   ,  12 837   ,  26 081   ,  13 278   ,  12 838   ,  26 116   ,  13 427   ,  12 972   ,  26 399   ,  13 616   ,  13 156   ,  26 772   ,  14 084   ,  13 617   ,  27 701   ,  14 254   ,  13 783   ,  28 037   ,  14 442   ,  13 966   ,  28 408   ,  14 614   ,  14 134   ,  28 748   ,  14 785   ,  14 300   ,  29 085   ,  14 949   ,  14 460   ,  29 409   ,  15 104   ,  14 610   ,  29 714   ,  15 249   ,  14 750   ,  29 999   
,6,  10 993   ,  10 888   ,  21 881   ,  11 500   ,  11 375   ,  22 875   ,  12 033   ,  11 854   ,  23 887   ,  12 458   ,  12 203   ,  24 661   ,  12 870   ,  12 532   ,  25 402   ,  13 199   ,  12 792   ,  25 991   ,  13 221   ,  12 780   ,  26 001   ,  13 371   ,  12 915   ,  26 286   ,  13 854   ,  13 391   ,  27 245   ,  14 039   ,  13 570   ,  27 609   ,  14 232   ,  13 758   ,  27 990   ,  14 402   ,  13 924   ,  28 326   ,  14 575   ,  14 091   ,  28 666   ,  14 746   ,  14 257   ,  29 003   ,  14 911   ,  14 416   ,  29 327   ,  15 066   ,  14 564   ,  29 630   
